n,t,v,h
52523,1750.7666666666669,8477,3910
52524,1750.8,8478,3910
52525,1750.833333333333,8479,3910
52526,1750.8666666666668,8481,3910
52527,1750.9,8482,3910
52528,1750.9333333333332,8483,3910
52529,1750.966666666667,8485,3910
52530,1751.0,8486,3910
52531,1751.033333333333,8487,3910
52532,1751.0666666666668,8489,3910
52533,1751.1,8490,3910
52534,1751.1333333333332,8491,3910
52535,1751.166666666667,8493,3910
52536,1751.2,8494,3910
52537,1751.2333333333331,8495,3920
52538,1751.2666666666669,8496,3920
52539,1751.3,8497,3920
52540,1751.333333333333,8499,3920
52541,1751.3666666666668,8500,3920
52542,1751.4,8501,3920
52543,1751.4333333333332,8503,3920
52544,1751.466666666667,8504,3920
52545,1751.5,8505,3920
52546,1751.533333333333,8506,3920
52547,1751.5666666666668,8507,3920
52548,1751.6,8508,3920
52549,1751.6333333333332,8509,3920
52550,1751.666666666667,8511,3920
52551,1751.7,8512,3920
52552,1751.7333333333331,8513,3920
52553,1751.7666666666669,8514,3920
52554,1751.8,8515,3920
52555,1751.833333333333,8516,3920
52556,1751.8666666666668,8517,3920
52557,1751.9,8518,3920
52558,1751.9333333333332,8519,3920
52559,1751.966666666667,8521,3930
52560,1752.0,8523,3930
52561,1752.033333333333,8524,3930
52562,1752.0666666666668,8525,3930
52563,1752.1,8527,3930
52564,1752.1333333333332,8528,3930
52565,1752.166666666667,8529,3930
52566,1752.2,8530,3930
52567,1752.2333333333331,8531,3930
52568,1752.2666666666669,8533,3930
52569,1752.3,8534,3930
52570,1752.333333333333,8535,3930
52571,1752.3666666666668,8537,3930
52572,1752.4,8538,3930
52573,1752.4333333333332,8539,3930
52574,1752.466666666667,8540,3930
52575,1752.5,8541,3930
52576,1752.533333333333,8542,3930
52577,1752.5666666666668,8544,3930
52578,1752.6,8545,3930
52579,1752.6333333333332,8546,3930
52580,1752.666666666667,8547,3930
52581,1752.7,8548,3940
52582,1752.7333333333331,8549,3940
52583,1752.7666666666669,8550,3940
52584,1752.8,8551,3940
52585,1752.833333333333,8552,3940
52586,1752.8666666666668,8554,3940
52587,1752.9,8556,3940
52588,1752.9333333333332,8557,3940
52589,1752.966666666667,8559,3940
52590,1753.0,8560,3940
52591,1753.033333333333,8561,3940
52592,1753.0666666666668,8562,3940
52593,1753.1,8564,3940
52594,1753.1333333333332,8565,3940
52595,1753.166666666667,8567,3940
52596,1753.2,8568,3940
52597,1753.2333333333331,8569,3940
52598,1753.2666666666669,8571,3940
52599,1753.3,8572,3940
52600,1753.333333333333,8573,3940
52601,1753.3666666666668,8574,3950
52602,1753.4,8576,3950
52603,1753.4333333333332,8577,3950
52604,1753.466666666667,8578,3950
52605,1753.5,8580,3950
52606,1753.533333333333,8581,3950
52607,1753.5666666666668,8582,3950
52608,1753.6,8583,3950
52609,1753.6333333333332,8584,3950
52610,1753.666666666667,8585,3950
52611,1753.7,8586,3950
52612,1753.7333333333331,8587,3950
52613,1753.7666666666669,8589,3950
52614,1753.8,8590,3950
52615,1753.833333333333,8591,3950
52616,1753.8666666666668,8592,3950
52617,1753.9,8593,3950
52618,1753.9333333333332,8595,3950
52619,1753.966666666667,8596,3950
52620,1754.0,8597,3950
52621,1754.033333333333,8598,3950
52622,1754.0666666666668,8600,3960
52623,1754.1,8601,3960
52624,1754.1333333333332,8603,3960
52625,1754.166666666667,8604,3960
52626,1754.2,8605,3960
52627,1754.2333333333331,8607,3960
52628,1754.2666666666669,8608,3960
52629,1754.3,8609,3960
52630,1754.333333333333,8610,3960
52631,1754.3666666666668,8612,3960
52632,1754.4,8614,3960
52633,1754.4333333333332,8615,3960
52634,1754.466666666667,8616,3960
52635,1754.5,8617,3960
52636,1754.533333333333,8619,3960
52637,1754.5666666666668,8620,3960
52638,1754.6,8621,3960
52639,1754.6333333333332,8622,3960
52640,1754.666666666667,8624,3960
52641,1754.7,8625,3960
52642,1754.7333333333331,8626,3960
52643,1754.7666666666669,8627,3970
52644,1754.8,8628,3970
52645,1754.833333333333,8630,3970
52646,1754.8666666666668,8631,3970
52647,1754.9,8632,3970
52648,1754.9333333333332,8633,3970
52649,1754.966666666667,8635,3970
52650,1755.0,8636,3970
52651,1755.033333333333,8637,3970
52652,1755.0666666666668,8639,3970
52653,1755.1,8640,3970
52654,1755.1333333333332,8641,3970
52655,1755.166666666667,8642,3970
52656,1755.2,8644,3970
52657,1755.2333333333331,8645,3970
52658,1755.2666666666669,8647,3970
52659,1755.3,8648,3970
52660,1755.333333333333,8649,3970
52661,1755.3666666666668,8651,3970
52662,1755.4,8652,3970
52663,1755.4333333333332,8653,3980
52664,1755.466666666667,8654,3980
52665,1755.5,8656,3980
52666,1755.533333333333,8657,3980
52667,1755.5666666666668,8659,3980
52668,1755.6,8660,3980
52669,1755.6333333333332,8661,3980
52670,1755.666666666667,8663,3980
52671,1755.7,8664,3980
52672,1755.7333333333331,8665,3980
52673,1755.7666666666669,8666,3980
52674,1755.8,8667,3980
52675,1755.833333333333,8669,3980
52676,1755.8666666666668,8670,3980
52677,1755.9,8671,3980
52678,1755.9333333333332,8673,3980
52679,1755.966666666667,8674,3980
52680,1756.0,8675,3980
52681,1756.033333333333,8676,3980
52682,1756.0666666666668,8677,3980
52683,1756.1,8678,3980
52684,1756.1333333333332,8679,3980
52685,1756.166666666667,8681,3990
52686,1756.2,8682,3990
52687,1756.2333333333331,8683,3990
52688,1756.2666666666669,8684,3990
52689,1756.3,8685,3990
52690,1756.333333333333,8687,3990
52691,1756.3666666666668,8688,3990
52692,1756.4,8689,3990
52693,1756.4333333333332,8690,3990
52694,1756.466666666667,8692,3990
52695,1756.5,8693,3990
52696,1756.533333333333,8695,3990
52697,1756.5666666666668,8696,3990
52698,1756.6,8697,3990
52699,1756.6333333333332,8699,3990
52700,1756.666666666667,8700,3990
52701,1756.7,8701,3990
52702,1756.7333333333331,8702,3990
52703,1756.7666666666669,8704,3990
52704,1756.8,8706,3990
52705,1756.833333333333,8707,4000
52706,1756.8666666666668,8708,4000
52707,1756.9,8710,4000
52708,1756.9333333333332,8711,4000
52709,1756.966666666667,8712,4000
52710,1757.0,8713,4000
52711,1757.033333333333,8714,4000
52712,1757.0666666666668,8716,4000
52713,1757.1,8718,4000
52714,1757.1333333333332,8719,4000
52715,1757.166666666667,8720,4000
52716,1757.2,8722,4000
52717,1757.2333333333331,8723,4000
52718,1757.2666666666669,8724,4000
52719,1757.3,8725,4000
52720,1757.333333333333,8726,4000
52721,1757.3666666666668,8728,4000
52722,1757.4,8729,4000
52723,1757.4333333333332,8731,4000
52724,1757.466666666667,8732,4000
52725,1757.5,8733,4000
52726,1757.533333333333,8734,4010
52727,1757.5666666666668,8735,4010
52728,1757.6,8736,4010
52729,1757.6333333333332,8737,4010
52730,1757.666666666667,8739,4010
52731,1757.7,8739,4010
52732,1757.7333333333331,8740,4010
52733,1757.7666666666669,8743,4010
52734,1757.8,8743,4010
52735,1757.833333333333,8744,4010
52736,1757.8666666666668,8747,4010
52737,1757.9,8747,4010
52738,1757.9333333333332,8748,4010
52739,1757.966666666667,8751,4010
52740,1758.0,8751,4010
52741,1758.033333333333,8753,4010
52742,1758.0666666666668,8753,4010
52743,1758.1,8755,4010
52744,1758.1333333333332,8758,4010
52745,1758.166666666667,8758,4010
52746,1758.2,8759,4010
52747,1758.2333333333331,8761,4020
52748,1758.2666666666669,8761,4020
52749,1758.3,8763,4020
52750,1758.333333333333,8763,4020
52751,1758.3666666666668,8766,4020
52752,1758.4,8767,4020
52753,1758.4333333333332,8767,4020
52754,1758.466666666667,8769,4020
52755,1758.5,8770,4020
52756,1758.533333333333,8770,4020
52757,1758.5666666666668,8772,4020
52758,1758.6,8774,4020
52759,1758.6333333333332,8774,4020
52760,1758.666666666667,8776,4020
52761,1758.7,8778,4020
52762,1758.7333333333331,8779,4020
52763,1758.7666666666669,8780,4020
52764,1758.8,8781,4020
52765,1758.833333333333,8782,4020
52766,1758.8666666666668,8783,4020
52767,1758.9,8785,4020
52768,1758.9333333333332,8787,4020
52769,1758.966666666667,8788,4020
52770,1759.0,8790,4030
52771,1759.033333333333,8791,4030
52772,1759.0666666666668,8792,4030
52773,1759.1,8794,4030
52774,1759.1333333333332,8795,4030
52775,1759.166666666667,8796,4030
52776,1759.2,8798,4030
52777,1759.2333333333331,8799,4030
52778,1759.2666666666669,8801,4030
52779,1759.3,8802,4030
52780,1759.333333333333,8803,4030
52781,1759.3666666666668,8804,4030
52782,1759.4,8805,4030
52783,1759.4333333333332,8806,4030
52784,1759.466666666667,8807,4030
52785,1759.5,8809,4030
52786,1759.533333333333,8810,4030
52787,1759.5666666666668,8811,4030
52788,1759.6,8811,4030
52789,1759.6333333333332,8812,4030
52790,1759.666666666667,8813,4030
52791,1759.7,8814,4030
52792,1759.7333333333331,8815,4030
52793,1759.7666666666669,8816,4030
52794,1759.8,8818,4030
52795,1759.833333333333,8819,4040
52796,1759.8666666666668,8820,4040
52797,1759.9,8822,4040
52798,1759.9333333333332,8823,4040
52799,1759.966666666667,8824,4040
52800,1760.0,8826,4040
52801,1760.033333333333,8827,4040
52802,1760.0666666666668,8828,4040
52803,1760.1,8830,4040
52804,1760.1333333333332,8832,4040
52805,1760.166666666667,8834,4040
52806,1760.2,8835,4040
52807,1760.2333333333331,8837,4040
52808,1760.2666666666669,8838,4040
52809,1760.3,8839,4040
52810,1760.333333333333,8841,4040
52811,1760.3666666666668,8842,4040
52812,1760.4,8844,4040
52813,1760.4333333333332,8846,4050
52814,1760.466666666667,8847,4050
52815,1760.5,8849,4050
52816,1760.533333333333,8850,4050
52817,1760.5666666666668,8852,4050
52818,1760.6,8853,4050
52819,1760.6333333333332,8854,4050
52820,1760.666666666667,8856,4050
52821,1760.7,8858,4050
52822,1760.7333333333331,8859,4050
52823,1760.7666666666669,8860,4050
52824,1760.8,8861,4050
52825,1760.833333333333,8862,4050
52826,1760.8666666666668,8863,4050
52827,1760.9,8865,4050
52828,1760.9333333333332,8866,4050
52829,1760.966666666667,8867,4050
52830,1761.0,8869,4050
52831,1761.033333333333,8870,4050
52832,1761.0666666666668,8871,4050
52833,1761.1,8873,4060
52834,1761.1333333333332,8874,4060
52835,1761.166666666667,8875,4060
52836,1761.2,8876,4060
52837,1761.2333333333331,8877,4060
52838,1761.2666666666669,8878,4060
52839,1761.3,8881,4060
52840,1761.333333333333,8882,4060
52841,1761.3666666666668,8884,4060
52842,1761.4,8885,4060
52843,1761.4333333333332,8886,4060
52844,1761.466666666667,8888,4060
52845,1761.5,8889,4060
52846,1761.533333333333,8890,4060
52847,1761.5666666666668,8892,4060
52848,1761.6,8894,4060
52849,1761.6333333333332,8895,4060
52850,1761.666666666667,8897,4060
52851,1761.7,8898,4060
52852,1761.7333333333331,8900,4060
52853,1761.7666666666669,8901,4070
52854,1761.8,8902,4070
52855,1761.833333333333,8903,4070
52856,1761.8666666666668,8905,4070
52857,1761.9,8907,4070
52858,1761.9333333333332,8908,4070
52859,1761.966666666667,8910,4070
52860,1762.0,8911,4070
52861,1762.033333333333,8912,4070
52862,1762.0666666666668,8914,4070
52863,1762.1,8915,4070
52864,1762.1333333333332,8916,4070
52865,1762.166666666667,8917,4070
52866,1762.2,8919,4070
52867,1762.2333333333331,8920,4070
52868,1762.2666666666669,8922,4070
52869,1762.3,8923,4070
52870,1762.333333333333,8924,4070
52871,1762.3666666666668,8925,4070
52872,1762.4,8926,4070
52873,1762.4333333333332,8927,4070
52874,1762.466666666667,8928,4080
52875,1762.5,8930,4080
52876,1762.533333333333,8931,4080
52877,1762.5666666666668,8933,4080
52878,1762.6,8934,4080
52879,1762.6333333333332,8935,4080
52880,1762.666666666667,8936,4080
52881,1762.7,8938,4080
52882,1762.7333333333331,8939,4080
52883,1762.7666666666669,8940,4080
52884,1762.8,8942,4080
52885,1762.833333333333,8943,4080
52886,1762.8666666666668,8945,4080
52887,1762.9,8946,4080
52888,1762.9333333333332,8948,4080
52889,1762.966666666667,8949,4080
52890,1763.0,8950,4080
52891,1763.033333333333,8952,4080
52892,1763.0666666666668,8953,4080
52893,1763.1,8955,4080
52894,1763.1333333333332,8956,4080
52895,1763.166666666667,8958,4090
52896,1763.2,8959,4090
52897,1763.2333333333331,8960,4090
52898,1763.2666666666669,8961,4090
52899,1763.3,8962,4090
52900,1763.333333333333,8963,4090
52901,1763.3666666666668,8965,4090
52902,1763.4,8966,4090
52903,1763.4333333333332,8968,4090
52904,1763.466666666667,8969,4090
52905,1763.5,8970,4090
52906,1763.533333333333,8972,4090
52907,1763.5666666666668,8973,4090
52908,1763.6,8974,4090
52909,1763.6333333333332,8975,4090
52910,1763.666666666667,8976,4090
52911,1763.7,8978,4090
52912,1763.7333333333331,8980,4090
52913,1763.7666666666669,8981,4090
52914,1763.8,8982,4090
52915,1763.833333333333,8983,4090
52916,1763.8666666666668,8985,4100
52917,1763.9,8986,4100
52918,1763.9333333333332,8987,4100
52919,1763.966666666667,8988,4100
52920,1764.0,8990,4100
52921,1764.033333333333,8992,4100
52922,1764.0666666666668,8994,4100
52923,1764.1,8995,4100
52924,1764.1333333333332,8996,4100
52925,1764.166666666667,8998,4100
52926,1764.2,8999,4100
52927,1764.2333333333331,9001,4100
52928,1764.2666666666669,9002,4100
52929,1764.3,9004,4100
52930,1764.333333333333,9005,4100
52931,1764.3666666666668,9007,4100
52932,1764.4,9008,4100
52933,1764.4333333333332,9009,4100
52934,1764.466666666667,9010,4100
52935,1764.5,9011,4100
52936,1764.533333333333,9013,4100
52937,1764.5666666666668,9014,4110
52938,1764.6,9016,4110
52939,1764.6333333333332,9017,4110
52940,1764.666666666667,9018,4110
52941,1764.7,9020,4110
52942,1764.7333333333331,9021,4110
52943,1764.7666666666669,9022,4110
52944,1764.8,9023,4110
52945,1764.833333333333,9025,4110
52946,1764.8666666666668,9026,4110
52947,1764.9,9028,4110
52948,1764.9333333333332,9029,4110
52949,1764.966666666667,9030,4110
52950,1765.0,9032,4110
52951,1765.033333333333,9033,4110
52952,1765.0666666666668,9034,4110
52953,1765.1,9036,4110
52954,1765.1333333333332,9037,4110
52955,1765.166666666667,9038,4110
52956,1765.2,9040,4110
52957,1765.2333333333331,9042,4110
52958,1765.2666666666669,9043,4120
52959,1765.3,9045,4120
52960,1765.333333333333,9046,4120
52961,1765.3666666666668,9048,4120
52962,1765.4,9049,4120
52963,1765.4333333333332,9050,4120
52964,1765.466666666667,9052,4120
52965,1765.5,9054,4120
52966,1765.533333333333,9055,4120
52967,1765.5666666666668,9056,4120
52968,1765.6,9058,4120
52969,1765.6333333333332,9059,4120
52970,1765.666666666667,9060,4120
52971,1765.7,9061,4120
52972,1765.7333333333331,9063,4120
52973,1765.7666666666669,9064,4120
52974,1765.8,9066,4120
52975,1765.833333333333,9067,4120
52976,1765.8666666666668,9068,4120
52977,1765.9,9070,4120
52978,1765.9333333333332,9071,4120
52979,1765.966666666667,9072,4130
52980,1766.0,9073,4130
52981,1766.033333333333,9075,4130
52982,1766.0666666666668,9076,4130
52983,1766.1,9078,4130
52984,1766.1333333333332,9080,4130
52985,1766.166666666667,9081,4130
52986,1766.2,9083,4130
52987,1766.2333333333331,9084,4130
52988,1766.2666666666669,9085,4130
52989,1766.3,9087,4130
52990,1766.333333333333,9088,4130
52991,1766.3666666666668,9090,4130
52992,1766.4,9092,4130
52993,1766.4333333333332,9093,4130
52994,1766.466666666667,9094,4130
52995,1766.5,9096,4130
52996,1766.533333333333,9097,4130
52997,1766.5666666666668,9098,4130
52998,1766.6,9099,4130
52999,1766.6333333333332,9100,4130
53000,1766.666666666667,9102,4140
53001,1766.7,9104,4140
53002,1766.7333333333331,9105,4140
53003,1766.7666666666669,9106,4140
53004,1766.8,9108,4140
53005,1766.833333333333,9109,4140
53006,1766.8666666666668,9110,4140
53007,1766.9,9112,4140
53008,1766.9333333333332,9113,4140
53009,1766.966666666667,9114,4140
53010,1767.0,9116,4140
53011,1767.033333333333,9117,4140
53012,1767.0666666666668,9119,4140
53013,1767.1,9121,4140
53014,1767.1333333333332,9122,4140
53015,1767.166666666667,9123,4140
53016,1767.2,9125,4140
53017,1767.2333333333331,9126,4140
53018,1767.2666666666669,9128,4140
53019,1767.3,9130,4150
53020,1767.333333333333,9131,4150
53021,1767.3666666666668,9133,4150
53022,1767.4,9134,4150
53023,1767.4333333333332,9136,4150
53024,1767.466666666667,9137,4150
53025,1767.5,9139,4150
53026,1767.533333333333,9140,4150
53027,1767.5666666666668,9141,4150
53028,1767.6,9143,4150
53029,1767.6333333333332,9145,4150
53030,1767.666666666667,9146,4150
53031,1767.7,9148,4150
53032,1767.7333333333331,9149,4150
53033,1767.7666666666669,9151,4150
53034,1767.8,9152,4150
53035,1767.833333333333,9153,4150
53036,1767.8666666666668,9154,4150
53037,1767.9,9156,4150
53038,1767.9333333333332,9158,4150
53039,1767.966666666667,9159,4150
53040,1768.0,9160,4160
53041,1768.033333333333,9161,4160
53042,1768.0666666666668,9163,4160
53043,1768.1,9164,4160
53044,1768.1333333333332,9165,4160
53045,1768.166666666667,9167,4160
53046,1768.2,9168,4160
53047,1768.2333333333331,9170,4160
53048,1768.2666666666669,9171,4160
53049,1768.3,9172,4160
53050,1768.333333333333,9174,4160
53051,1768.3666666666668,9175,4160
53052,1768.4,9176,4160
53053,1768.4333333333332,9177,4160
53054,1768.466666666667,9180,4160
53055,1768.5,9181,4160
53056,1768.533333333333,9183,4160
53057,1768.5666666666668,9184,4160
53058,1768.6,9186,4160
53059,1768.6333333333332,9187,4160
53060,1768.666666666667,9189,4170
53061,1768.7,9190,4170
53062,1768.7333333333331,9191,4170
53063,1768.7666666666669,9193,4170
53064,1768.8,9194,4170
53065,1768.833333333333,9195,4170
53066,1768.8666666666668,9196,4170
53067,1768.9,9197,4170
53068,1768.9333333333332,9198,4170
53069,1768.966666666667,9199,4170
53070,1769.0,9200,4170
53071,1769.033333333333,9201,4170
53072,1769.0666666666668,9203,4170
53073,1769.1,9204,4170
53074,1769.1333333333332,9206,4170
53075,1769.166666666667,9207,4170
53076,1769.2,9209,4170
53077,1769.2333333333331,9210,4170
53078,1769.2666666666669,9211,4170
53079,1769.3,9213,4170
53080,1769.333333333333,9214,4170
53081,1769.3666666666668,9216,4170
53082,1769.4,9218,4180
53083,1769.4333333333332,9219,4180
53084,1769.466666666667,9221,4180
53085,1769.5,9222,4180
53086,1769.533333333333,9223,4180
53087,1769.5666666666668,9225,4180
53088,1769.6,9226,4180
53089,1769.6333333333332,9227,4180
53090,1769.666666666667,9230,4180
53091,1769.7,9231,4180
53092,1769.7333333333331,9233,4180
53093,1769.7666666666669,9235,4180
53094,1769.8,9236,4180
53095,1769.833333333333,9238,4180
53096,1769.8666666666668,9239,4180
53097,1769.9,9241,4180
53098,1769.9333333333332,9242,4180
53099,1769.966666666667,9245,4180
53100,1770.0,9246,4180
53101,1770.033333333333,9248,4190
53102,1770.0666666666668,9249,4190
53103,1770.1,9251,4190
53104,1770.1333333333332,9252,4190
53105,1770.166666666667,9254,4190
53106,1770.2,9255,4190
53107,1770.2333333333331,9257,4190
53108,1770.2666666666669,9259,4190
53109,1770.3,9260,4190
53110,1770.333333333333,9261,4190
53111,1770.3666666666668,9263,4190
53112,1770.4,9264,4190
53113,1770.4333333333332,9265,4190
53114,1770.466666666667,9267,4190
53115,1770.5,9268,4190
53116,1770.533333333333,9269,4190
53117,1770.5666666666668,9271,4190
53118,1770.6,9272,4190
53119,1770.6333333333332,9274,4190
53120,1770.666666666667,9275,4190
53121,1770.7,9276,4190
53122,1770.7333333333331,9278,4190
53123,1770.7666666666669,9279,4200
53124,1770.8,9280,4200
53125,1770.833333333333,9281,4200
53126,1770.8666666666668,9284,4200
53127,1770.9,9285,4200
53128,1770.9333333333332,9287,4200
53129,1770.966666666667,9289,4200
53130,1771.0,9290,4200
53131,1771.033333333333,9292,4200
53132,1771.0666666666668,9293,4200
53133,1771.1,9294,4200
53134,1771.1333333333332,9296,4200
