n,t,v
55417,1847.2333333333333,13977
55418,1847.2666666666667,13980
55419,1847.3,13982
55420,1847.3333333333333,13984
55421,1847.3666666666668,13988
55422,1847.4,13991
55423,1847.4333333333332,13994
55424,1847.4666666666667,13996
55425,1847.5,13999
55426,1847.5333333333333,14001
55427,1847.5666666666668,14004
55428,1847.6,14006
55429,1847.6333333333332,14008
55430,1847.6666666666667,14013
55431,1847.7,14016
55432,1847.7333333333333,14019
55433,1847.7666666666667,14022
55434,1847.8,14025
55435,1847.8333333333333,14028
55436,1847.8666666666668,14031
55437,1847.9,14034
55438,1847.9333333333332,14037
55439,1847.9666666666667,14041
55440,1848.0,14044
55441,1848.0333333333333,14047
55442,1848.0666666666668,14050
55443,1848.1,14053
55444,1848.1333333333332,14055
55445,1848.1666666666667,14059
55446,1848.2,14061
55447,1848.2333333333333,14064
55448,1848.2666666666667,14068
55449,1848.3,14070
55450,1848.3333333333333,14073
55451,1848.3666666666668,14075
55452,1848.4,14078
55453,1848.4333333333332,14080
55454,1848.4666666666667,14082
55455,1848.5,14085
55456,1848.5333333333333,14087
55457,1848.5666666666668,14091
55458,1848.6,14094
55459,1848.6333333333332,14097
55460,1848.6666666666667,14100
55461,1848.7,14104
55462,1848.7333333333333,14107
55463,1848.7666666666667,14109
55464,1848.8,14112
55465,1848.8333333333333,14114
55466,1848.8666666666668,14118
55467,1848.9,14121
55468,1848.9333333333332,14123
55469,1848.9666666666667,14126
55470,1849.0,14129
55471,1849.0333333333333,14131
55472,1849.0666666666668,14133
55473,1849.1,14136
55474,1849.1333333333332,14138
55475,1849.1666666666667,14142
55476,1849.2,14145
55477,1849.2333333333333,14147
55478,1849.2666666666667,14150
55479,1849.3,14153
55480,1849.3333333333333,14155
55481,1849.3666666666668,14158
55482,1849.4,14160
55483,1849.4333333333332,14162
55484,1849.4666666666667,14166
55485,1849.5,14169
55486,1849.5333333333333,14172
55487,1849.5666666666668,14175
55488,1849.6,14178
55489,1849.6333333333332,14180
55490,1849.6666666666667,14183
55491,1849.7,14185
55492,1849.7333333333333,14187
55493,1849.7666666666667,14192
55494,1849.8,14195
55495,1849.8333333333333,14198
55496,1849.8666666666668,14202
55497,1849.9,14205
55498,1849.9333333333332,14207
55499,1849.9666666666667,14210
55500,1850.0,14213
55501,1850.0333333333333,14216
55502,1850.0666666666668,14221
55503,1850.1,14224
55504,1850.1333333333332,14227
55505,1850.1666666666667,14230
55506,1850.2,14233
55507,1850.2333333333333,14236
55508,1850.2666666666667,14238
55509,1850.3,14241
55510,1850.3333333333333,14244
55511,1850.3666666666668,14248
55512,1850.4,14250
55513,1850.4333333333332,14253
55514,1850.4666666666667,14256
55515,1850.5,14258
55516,1850.5333333333333,14261
55517,1850.5666666666668,14263
55518,1850.6,14265
55519,1850.6333333333332,14268
55520,1850.6666666666667,14272
55521,1850.7,14275
55522,1850.7333333333333,14278
55523,1850.7666666666667,14281
55524,1850.8,14284
55525,1850.8333333333333,14287
55526,1850.8666666666668,14290
55527,1850.9,14293
55528,1850.9333333333332,14295
55529,1850.9666666666667,14300
55530,1851.0,14303
55531,1851.0333333333333,14306
55532,1851.0666666666668,14309
55533,1851.1,14312
55534,1851.1333333333332,14315
55535,1851.1666666666667,14318
55536,1851.2,14320
55537,1851.2333333333333,14323
55538,1851.2666666666667,14327
55539,1851.3,14330
55540,1851.3333333333333,14332
55541,1851.3666666666668,14335
55542,1851.4,14337
55543,1851.4333333333332,14340
55544,1851.4666666666667,14342
55545,1851.5,14344
55546,1851.5333333333333,14347
55547,1851.5666666666668,14351
55548,1851.6,14353
55549,1851.6333333333332,14356
55550,1851.6666666666667,14359
55551,1851.7,14361
55552,1851.7333333333333,14364
55553,1851.7666666666667,14366
55554,1851.8,14369
55555,1851.8333333333333,14371
55556,1851.8666666666668,14376
55557,1851.9,14379
55558,1851.9333333333332,14382
55559,1851.9666666666667,14385
55560,1852.0,14388
55561,1852.0333333333333,14391
55562,1852.0666666666668,14394
55563,1852.1,14397
55564,1852.1333333333332,14400
55565,1852.1666666666667,14404
55566,1852.2,14407
55567,1852.2333333333333,14411
55568,1852.2666666666667,14414
55569,1852.3,14417
55570,1852.3333333333333,14420
55571,1852.3666666666668,14422
55572,1852.4,14425
55573,1852.4333333333332,14428
55574,1852.4666666666667,14432
55575,1852.5,14434
55576,1852.5333333333333,14437
55577,1852.5666666666668,14440
55578,1852.6,14442
55579,1852.6333333333332,14445
55580,1852.6666666666667,14447
55581,1852.7,14450
55582,1852.7333333333333,14452
55583,1852.7666666666667,14456
55584,1852.8,14459
55585,1852.8333333333333,14463
55586,1852.8666666666668,14466
55587,1852.9,14469
55588,1852.9333333333332,14472
55589,1852.9666666666667,14474
55590,1853.0,14477
55591,1853.0333333333333,14480
55592,1853.0666666666668,14484
55593,1853.1,14488
55594,1853.1333333333332,14491
55595,1853.1666666666667,14494
55596,1853.2,14497
55597,1853.2333333333333,14499
55598,1853.2666666666667,14502
55599,1853.3,14505
55600,1853.3333333333333,14508
55601,1853.3666666666668,14512
55602,1853.4,14515
55603,1853.4333333333332,14517
55604,1853.4666666666667,14520
55605,1853.5,14522
55606,1853.5333333333333,14525
55607,1853.5666666666668,14527
55608,1853.6,14530
55609,1853.6333333333332,14532
55610,1853.6666666666667,14536
55611,1853.7,14539
55612,1853.7333333333333,14542
55613,1853.7666666666667,14544
55614,1853.8,14547
55615,1853.8333333333333,14550
55616,1853.8666666666668,14552
55617,1853.9,14555
55618,1853.9333333333332,14557
55619,1853.9666666666667,14561
55620,1854.0,14564
55621,1854.0333333333333,14567
55622,1854.0666666666668,14570
55623,1854.1,14573
55624,1854.1333333333332,14575
55625,1854.1666666666667,14578
55626,1854.2,14580
55627,1854.2333333333333,14583
55628,1854.2666666666667,14587
55629,1854.3,14590
55630,1854.3333333333333,14593
55631,1854.3666666666668,14596
55632,1854.4,14599
55633,1854.4333333333332,14601
55634,1854.4666666666667,14604
55635,1854.5,14606
55636,1854.5333333333333,14609
55637,1854.5666666666668,14613
55638,1854.6,14616
55639,1854.6333333333332,14619
55640,1854.6666666666667,14622
55641,1854.7,14625
55642,1854.7333333333333,14628
55643,1854.7666666666667,14630
55644,1854.8,14633
55645,1854.8333333333333,14636
55646,1854.8666666666668,14640
55647,1854.9,14643
55648,1854.9333333333332,14646
55649,1854.9666666666667,14649
55650,1855.0,14652
55651,1855.0333333333333,14655
55652,1855.0666666666668,14657
55653,1855.1,14660
55654,1855.1333333333332,14663
55655,1855.1666666666667,14667
55656,1855.2,14671
55657,1855.2333333333333,14674
55658,1855.2666666666667,14678
55659,1855.3,14681
55660,1855.3333333333333,14684
55661,1855.3666666666668,14687
55662,1855.4,14690
55663,1855.4333333333332,14693
55664,1855.4666666666667,14698
55665,1855.5,14701
55666,1855.5333333333333,14704
55667,1855.5666666666668,14708
55668,1855.6,14711
55669,1855.6333333333332,14714
55670,1855.6666666666667,14717
55671,1855.7,14719
55672,1855.7333333333333,14722
55673,1855.7666666666667,14727
55674,1855.8,14729
55675,1855.8333333333333,14732
55676,1855.8666666666668,14735
55677,1855.9,14738
55678,1855.9333333333332,14740
55679,1855.9666666666667,14743
55680,1856.0,14745
55681,1856.0333333333333,14748
55682,1856.0666666666668,14752
55683,1856.1,14755
55684,1856.1333333333332,14758
55685,1856.1666666666667,14760
55686,1856.2,14763
55687,1856.2333333333333,14766
55688,1856.2666666666667,14768
55689,1856.3,14771
55690,1856.3333333333333,14773
55691,1856.3666666666668,14778
55692,1856.4,14781
55693,1856.4333333333332,14784
55694,1856.4666666666667,14787
55695,1856.5,14790
55696,1856.5333333333333,14792
55697,1856.5666666666668,14795
55698,1856.6,14798
55699,1856.6333333333332,14800
55700,1856.6666666666667,14805
55701,1856.7,14808
55702,1856.7333333333333,14812
55703,1856.7666666666667,14815
55704,1856.8,14818
55705,1856.8333333333333,14821
55706,1856.8666666666668,14824
55707,1856.9,14827
55708,1856.9333333333332,14830
55709,1856.9666666666667,14836
55710,1857.0,14839
55711,1857.0333333333333,14842
55712,1857.0666666666668,14846
55713,1857.1,14849
55714,1857.1333333333332,14852
55715,1857.1666666666667,14855
55716,1857.2,14858
55717,1857.2333333333333,14860
55718,1857.2666666666667,14865
55719,1857.3,14867
55720,1857.3333333333333,14870
55721,1857.3666666666668,14873
55722,1857.4,14876
55723,1857.4333333333332,14878
55724,1857.4666666666667,14881
55725,1857.5,14883
55726,1857.5333333333333,14886
55727,1857.5666666666668,14890
55728,1857.6,14894
55729,1857.6333333333332,14897
55730,1857.6666666666667,14900
55731,1857.7,14903
55732,1857.7333333333333,14907
55733,1857.7666666666667,14910
55734,1857.8,14910
55735,1857.8333333333333,14912
55736,1857.8666666666668,14920
55737,1857.9,14920
55738,1857.9333333333332,14923
55739,1857.9666666666667,14930
55740,1858.0,14930
55741,1858.0333333333333,14933
55742,1858.0666666666668,14939
55743,1858.1,14939
55744,1858.1333333333332,14942
55745,1858.1666666666667,14942
55746,1858.2,14949
55747,1858.2333333333333,14954
55748,1858.2666666666667,14954
55749,1858.3,14957
55750,1858.3333333333333,14962
55751,1858.3666666666668,14962
55752,1858.4,14965
55753,1858.4333333333332,14965
55754,1858.4666666666667,14970
55755,1858.5,14974
55756,1858.5333333333333,14974
55757,1858.5666666666668,14980
55758,1858.6,14983
55759,1858.6333333333332,14983
55760,1858.6666666666667,14988
55761,1858.7,14991
55762,1858.7333333333333,14991
55763,1858.7666666666667,14996
55764,1858.8,15000
55765,1858.8333333333333,15003
55766,1858.8666666666668,15007
55767,1858.9,15010
55768,1858.9333333333332,15013
55769,1858.9666666666667,15016
55770,1859.0,15018
55771,1859.0333333333333,15021
55772,1859.0666666666668,15023
55773,1859.1,15027
55774,1859.1333333333332,15029
55775,1859.1666666666667,15031
55776,1859.2,15033
55777,1859.2333333333333,15035
55778,1859.2666666666667,15038
55779,1859.3,15040
55780,1859.3333333333333,15042
55781,1859.3666666666668,15044
55782,1859.4,15049
55783,1859.4333333333332,15053
55784,1859.4666666666667,15056
55785,1859.5,15060
55786,1859.5333333333333,15064
55787,1859.5666666666668,15067
55788,1859.6,15071
55789,1859.6333333333332,15074
55790,1859.6666666666667,15077
55791,1859.7,15082
55792,1859.7333333333333,15086
55793,1859.7666666666667,15089
55794,1859.8,15092
55795,1859.8333333333333,15095
55796,1859.8666666666668,15098
55797,1859.9,15101
55798,1859.9333333333332,15103
55799,1859.9666666666667,15106
55800,1860.0,15111
55801,1860.0333333333333,15114
55802,1860.0666666666668,15117
55803,1860.1,15120
55804,1860.1333333333332,15123
55805,1860.1666666666667,15126
55806,1860.2,15129
55807,1860.2333333333333,15132
55808,1860.2666666666667,15135
55809,1860.3,15139
55810,1860.3333333333333,15142
55811,1860.3666666666668,15145
55812,1860.4,15147
55813,1860.4333333333332,15150
55814,1860.4666666666667,15153
55815,1860.5,15155
55816,1860.5333333333333,15158
55817,1860.5666666666668,15160
55818,1860.6,15165
55819,1860.6333333333332,15169
55820,1860.6666666666667,15173
55821,1860.7,15176
55822,1860.7333333333333,15180
55823,1860.7666666666667,15183
55824,1860.8,15187
55825,1860.8333333333333,15190
55826,1860.8666666666668,15193
55827,1860.9,15198
55828,1860.9333333333332,15201
55829,1860.9666666666667,15205
55830,1861.0,15208
55831,1861.0333333333333,15211
55832,1861.0666666666668,15214
55833,1861.1,15216
55834,1861.1333333333332,15219
55835,1861.1666666666667,15222
55836,1861.2,15226
55837,1861.2333333333333,15230
55838,1861.2666666666667,15233
55839,1861.3,15236
55840,1861.3333333333333,15239
55841,1861.3666666666668,15242
55842,1861.4,15245
55843,1861.4333333333332,15248
55844,1861.4666666666667,15250
55845,1861.5,15255
55846,1861.5333333333333,15259
55847,1861.5666666666668,15263
55848,1861.6,15266
55849,1861.6333333333332,15270
55850,1861.6666666666667,15273
55851,1861.7,15276
55852,1861.7333333333333,15279
55853,1861.7666666666667,15283
55854,1861.8,15288
55855,1861.8333333333333,15291
55856,1861.8666666666668,15295
55857,1861.9,15298
55858,1861.9333333333332,15301
55859,1861.9666666666667,15305
55860,1862.0,15308
55861,1862.0333333333333,15311
55862,1862.0666666666668,15314
55863,1862.1,15319
55864,1862.1333333333332,15322
55865,1862.1666666666667,15325
55866,1862.2,15327
55867,1862.2333333333333,15330
55868,1862.2666666666667,15333
55869,1862.3,15336
55870,1862.3333333333333,15338
55871,1862.3666666666668,15341
55872,1862.4,15345
55873,1862.4333333333332,15348
55874,1862.4666666666667,15352
55875,1862.5,15355
55876,1862.5333333333333,15358
55877,1862.5666666666668,15360
55878,1862.6,15363
55879,1862.6333333333332,15366
55880,1862.6666666666667,15369
55881,1862.7,15374
55882,1862.7333333333333,15377
55883,1862.7666666666667,15381
55884,1862.8,15384
55885,1862.8333333333333,15388
55886,1862.8666666666668,15391
55887,1862.9,15394
55888,1862.9333333333332,15398
55889,1862.9666666666667,15401
55890,1863.0,15406
55891,1863.0333333333333,15409
55892,1863.0666666666668,15413
55893,1863.1,15416
55894,1863.1333333333332,15419
55895,1863.1666666666667,15423
55896,1863.2,15426
55897,1863.2333333333333,15429
55898,1863.2666666666667,15432
55899,1863.3,15436
55900,1863.3333333333333,15439
55901,1863.3666666666668,15442
55902,1863.4,15445
55903,1863.4333333333332,15449
55904,1863.4666666666667,15452
55905,1863.5,15454
55906,1863.5333333333333,15457
55907,1863.5666666666668,15459
55908,1863.6,15464
55909,1863.6333333333332,15468
55910,1863.6666666666667,15471
55911,1863.7,15474
55912,1863.7333333333333,15478
55913,1863.7666666666667,15481
55914,1863.8,15484
55915,1863.8333333333333,15487
55916,1863.8666666666668,15490
55917,1863.9,15495
55918,1863.9333333333332,15499
55919,1863.9666666666667,15502
55920,1864.0,15506
55921,1864.0333333333333,15509
55922,1864.0666666666668,15512
55923,1864.1,15516
55924,1864.1333333333332,15519
55925,1864.1666666666667,15522
55926,1864.2,15526
55927,1864.2333333333333,15529
55928,1864.2666666666667,15532
55929,1864.3,15535
55930,1864.3333333333333,15538
55931,1864.3666666666668,15541
55932,1864.4,15544
55933,1864.4333333333332,15546
55934,1864.4666666666667,15549
55935,1864.5,15553
55936,1864.5333333333333,15557
55937,1864.5666666666668,15560
55938,1864.6,15563
55939,1864.6333333333332,15566
55940,1864.6666666666667,15569
55941,1864.7,15571
55942,1864.7333333333333,15574
55943,1864.7666666666667,15577
55944,1864.8,15582
55945,1864.8333333333333,15586
55946,1864.8666666666668,15589
55947,1864.9,15593
55948,1864.9333333333332,15597
55949,1864.9666666666667,15600
55950,1865.0,15603
55951,1865.0333333333333,15606
55952,1865.0666666666668,15610
55953,1865.1,15615
55954,1865.1333333333332,15618
55955,1865.1666666666667,15622
55956,1865.2,15625
55957,1865.2333333333333,15629
55958,1865.2666666666667,15632
55959,1865.3,15635
55960,1865.3333333333333,15638
55961,1865.3666666666668,15641
55962,1865.4,15647
55963,1865.4333333333332,15650
55964,1865.4666666666667,15654
55965,1865.5,15657
55966,1865.5333333333333,15660
55967,1865.5666666666668,15664
55968,1865.6,15667
55969,1865.6333333333332,15670
55970,1865.6666666666667,15673
55971,1865.7,15677
55972,1865.7333333333333,15680
55973,1865.7666666666667,15684
55974,1865.8,15687
55975,1865.8333333333333,15690
55976,1865.8666666666668,15693
55977,1865.9,15696
55978,1865.9333333333332,15698
55979,1865.9666666666667,15701
55980,1866.0,15705
55981,1866.0333333333333,15709
55982,1866.0666666666668,15712
55983,1866.1,15716
55984,1866.1333333333332,15719
55985,1866.1666666666667,15722
55986,1866.2,15726
55987,1866.2333333333333,15729
55988,1866.2666666666667,15732
55989,1866.3,15737
55990,1866.3333333333333,15740
55991,1866.3666666666668,15743
55992,1866.4,15746
55993,1866.4333333333332,15749
55994,1866.4666666666667,15752
55995,1866.5,15755
55996,1866.5333333333333,15757
55997,1866.5666666666668,15760
55998,1866.6,15767
55999,1866.6333333333332,15770
56000,1866.6666666666667,15774
56001,1866.7,15777
56002,1866.7333333333333,15780
56003,1866.7666666666667,15784
56004,1866.8,15787
56005,1866.8333333333333,15790
56006,1866.8666666666668,15793
56007,1866.9,15798
56008,1866.9333333333332,15801
56009,1866.9666666666667,15804
56010,1867.0,15807
56011,1867.0333333333333,15810
56012,1867.0666666666668,15813
56013,1867.1,15816
56014,1867.1333333333332,15819
56015,1867.1666666666667,15821
56016,1867.2,15827
56017,1867.2333333333333,15831
56018,1867.2666666666667,15834
56019,1867.3,15838
56020,1867.3333333333333,15841
56021,1867.3666666666668,15845
56022,1867.4,15848
56023,1867.4333333333332,15851
56024,1867.4666666666667,15854
56025,1867.5,15860
56026,1867.5333333333333,15863
56027,1867.5666666666668,15867
56028,1867.6,15871
56029,1867.6333333333332,15874
56030,1867.6666666666667,15877
56031,1867.7,15881
56032,1867.7333333333333,15884
56033,1867.7666666666667,15887
56034,1867.8,15892
56035,1867.8333333333333,15896
56036,1867.8666666666668,15899
56037,1867.9,15903
56038,1867.9333333333332,15906
56039,1867.9666666666667,15909
56040,1868.0,15913
56041,1868.0333333333333,15916
56042,1868.0666666666668,15919
56043,1868.1,15923
56044,1868.1333333333332,15927
56045,1868.1666666666667,15930
56046,1868.2,15933
56047,1868.2333333333333,15936
56048,1868.2666666666667,15938
56049,1868.3,15941
56050,1868.3333333333333,15944
56051,1868.3666666666668,15947
56052,1868.4,15952
56053,1868.4333333333332,15956
56054,1868.4666666666667,15959
56055,1868.5,15963
56056,1868.5333333333333,15966
56057,1868.5666666666668,15970
56058,1868.6,15973
56059,1868.6333333333332,15976
56060,1868.6666666666667,15980
